Entry	Entry name	Protein names	Gene names	Organism	EC number	Mass	Cross-reference (PDB)	Gene ID
Q8NRV4	Q8NRV4_CORGL	Glyceraldehyde-3-phosphate dehydrogenase (NAD-dependent glyceraldehyde-3-phosphate dehydrogenase)	Cgl0937	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		39,233		Cgl0937
O68602	HIS4_CORGL	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase (EC 5.3.1.16) (Phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase)	hisA Cgl2096 cg2299	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	5.3.1.16	26,609		Cgl2096
Q8NRG7	Q8NRG7_CORGL	Ca2+/H+ antiporter	Cgl1082	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		36,953		Cgl1082
Q8NSR4	Q8NSR4_CORGL	IMP dehydrogenase/GMP reductase	Cgl0604	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		39,771	2QR6;	Cgl0604
Q8NS22	Q8NS22_CORGL	Phosphoribosylglycinamide formyltransferase (EC 2.1.2.2) (5'-phosphoribosylglycinamide transformylase) (GAR transformylase) (GART)	purN Cgl0860	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.1.2.2	22,069		Cgl0860
Q8NQ67	Q8NQ67_CORGL	NADPH:quinone reductase and related Zn-dependent oxidoreductases (EC 1.6.5.5)	Cgl1572	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	1.6.5.5	34,661		Cgl1572
Q8NSN3	Q8NSN3_CORGL	ABC-type transporter, permease components	Cgl0635	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		23,751		Cgl0635
O69043	HIS5_CORGL	Imidazole glycerol phosphate synthase subunit HisH (EC 4.3.2.10) (IGP synthase glutaminase subunit) (EC 3.5.1.2) (IGP synthase subunit HisH) (ImGP synthase subunit HisH) (IGPS subunit HisH)	hisH Cgl2097 cg2300	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	4.3.2.10; 3.5.1.2	23,173		Cgl2097
Q8NPZ0	SYT_CORGL	Threonine--tRNA ligase (EC 6.1.1.3) (Threonyl-tRNA synthetase) (ThrRS)	thrS Cgl1671 cg1880	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	6.1.1.3	77,621		Cgl1671
O85176	ASSY_CORGL	Argininosuccinate synthase (EC 6.3.4.5) (Citrulline--aspartate ligase)	argG Cgl1400 cg1586	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	6.3.4.5	44,135		Cgl1400
Q8NQH6	Q8NQH6_CORGL	ABC-type transporter, permease components	Cgl1458	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		30,495		Cgl1458
Q8NNS7	Q8NNS7_CORGL	Predicted dehydrogenases and related proteins (EC 1.1.1.18)	Cgl2110	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	1.1.1.18	35,212		Cgl2110
Q8NQC9	Q8NQC9_CORGL	Predicted flavoprotein involved in K+ transport (EC 1.8.1.-)	Cgl1509	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	1.8.1.-	37,502		Cgl1509
Q8NTT8	Q8NTT8_CORGL	ABC-type transporter, periplasmic component	Cgl0214	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		27,619		Cgl0214
Q8NP73	DAPF_CORGL	Diaminopimelate epimerase (DAP epimerase) (EC 5.1.1.7) (PLP-independent amino acid racemase)	dapF Cgl1943 cg2129	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	5.1.1.7	29,203	5H2G;5H2Y;5M47;	Cgl1943
Q8NMA4	Q8NMA4_CORGL	Diacetyl reductase ((S)-acetoin forming) (EC 1.1.1.304)	Cgl2674	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	1.1.1.304	27,064		Cgl2674
Q8NNU9	Q8NNU9_CORGL	DUF4921 domain-containing protein	Cgl2082	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		48,198		Cgl2082
Q8NTZ0	Q8NTZ0_CORGL	Uncharacterized protein	Cgl0161	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		32,505		Cgl0161
Q8NP83	Q8NP83_CORGL	Phosphoenolpyruvate-protein phosphotransferase (EC 2.7.3.9) (Phosphotransferase system, enzyme I)	Cgl1933	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.7.3.9	59,667		Cgl1933
Q8NRX2	Q8NRX2_CORGL	Enoyl-CoA hydratase/carnithine racemase (EC 4.2.1.17)	Cgl0919	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	4.2.1.17	36,530		Cgl0919
Q8NR27	Q8NR27_CORGL	Spermidine synthase	Cgl1237	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		34,482	3GJY;	Cgl1237
Q8NTD6	Q8NTD6_CORGL	Succinate dehydrogenase/fumarate reductase, flavoprotein subunits	Cgl0371	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		69,404		Cgl0371
Q8NQ50	Q8NQ50_CORGL	Riboflavin biosynthesis protein RibD [Includes: Diaminohydroxyphosphoribosylaminopyrimidine deaminase (DRAP deaminase) (EC 3.5.4.26) (Riboflavin-specific deaminase); 5-amino-6-(5-phosphoribosylamino)uracil reductase (EC 1.1.1.193) (HTP reductase)]	Cgl1597	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	3.5.4.26; 1.1.1.193	34,366		Cgl1597
Q8NSY2	Q8NSY2_CORGL	ABC-type transporter, permease components	Cgl0533	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		41,664		Cgl0533
Q8NPB2	DXS_CORGL	1-deoxy-D-xylulose-5-phosphate synthase (EC 2.2.1.7) (1-deoxyxylulose-5-phosphate synthase) (DXP synthase) (DXPS)	dxs Cgl1902 cg2083	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.2.1.7	67,880		Cgl1902
Q8NTS8	Q8NTS8_CORGL	Magnesium transporter MgtE	Cgl0224	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		48,362		Cgl0224
Q8NSC8	Q8NSC8_CORGL	Mannose-6-phosphate isomerase (EC 5.3.1.8)	Cgl0748	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	5.3.1.8	42,834		Cgl0748
Q8NM00	Q8NM00_CORGL	Cystathionine beta-lyases/cystathionine gamma-synthases (EC 2.5.1.48)	Cgl2786	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.5.1.48	40,602		Cgl2786
Q8NRA5	Q8NRA5_CORGL	ABC-type transporter, ATPase component and permease component	Cgl1147	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		54,539		Cgl1147
Q8NME8	Q8NME8_CORGL	ABC-type transporter, ATPase component	Cgl2629	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		24,490		Cgl2629
Q8NRM1	Q8NRM1_CORGL	Hypothetical membrane protein	Cgl1027	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		29,894		Cgl1027
Q8NQ51	Q8NQ51_CORGL	Riboflavin synthase alpha chain (EC 2.5.1.9)	Cgl1596	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.5.1.9	22,561		Cgl1596
Q8NM80	Q8NM80_CORGL	D-alanyl-D-alanine carboxypeptidase (Penicillin-binding protein 4) (EC 3.4.16.4)	Cgl2699	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	3.4.16.4	43,077		Cgl2699
Q8NLY4	Q8NLY4_CORGL	Nucleoside phosphorylase (EC 3.2.2.16) (EC 3.2.2.9)	Cgl2802	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	3.2.2.16; 3.2.2.9	22,192		Cgl2802
Q8NN55	Q8NN55_CORGL	Xanthine/uracil permeases	Cgl2358	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		66,935		Cgl2358
Q8NN37	SYV_CORGL	Valine--tRNA ligase (EC 6.1.1.9) (Valyl-tRNA synthetase) (ValRS)	valS Cgl2376 cg2609	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	6.1.1.9	101,585		Cgl2376
Q8NN91	Q8NN91_CORGL	FAD/FMN-containing dehydrogenases	Cgl2315	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		102,439		Cgl2315
P54146	AMT_CORGL	Ammonium transporter (Ammonia channel) (Ammonium channel)	amt Cgl1583 cg1785	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		47,699		Cgl1583
Q8NNB2	Q8NNB2_CORGL	Heme chaperone HemW	Cgl2292	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		35,704		Cgl2292
Q8NU48	Q8NU48_CORGL	NAD-dependent aldehyde dehydrogenases (EC 1.2.1.88) (EC 1.5.5.2)	Cgl0099	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	1.2.1.88; 1.5.5.2	126,322		Cgl0099
Q8NR14	PFKA_CORGL	ATP-dependent 6-phosphofructokinase (ATP-PFK) (Phosphofructokinase) (EC 2.7.1.11) (Phosphohexokinase)	pfkA Cgl1250 cg1409	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.7.1.11	37,464		Cgl1250
Q9KJU3	HIS7_CORGL	Imidazoleglycerol-phosphate dehydratase (IGPD) (EC 4.2.1.19)	hisB Cgl2100 cg2303	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	4.2.1.19	21,914		Cgl2100
Q8NUB0	Q8NUB0_CORGL	ABC-type transporter, ATPase component	Cgl0029	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		23,660		Cgl0029
Q8NNT9	HIS3_CORGL	Phosphoribosyl-AMP cyclohydrolase (PRA-CH) (EC 3.5.4.19)	hisI Cgl2093 cg2296	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	3.5.4.19	13,041		Cgl2093
Q8NN99	IDI_CORGL	Isopentenyl-diphosphate Delta-isomerase (IPP isomerase) (EC 5.3.3.2) (IPP:DMAPP isomerase) (Isopentenyl pyrophosphate isomerase)	idi Cgl2305 cg2531	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	5.3.3.2	21,121		Cgl2305
Q8NTJ2	Q8NTJ2_CORGL	Adenylate kinase and related kinases	Cgl0315	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		21,800		Cgl0315
Q8NRY0	ISPE_CORGL	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase (CMK) (EC 2.7.1.148) (4-(cytidine-5'-diphospho)-2-C-methyl-D-erythritol kinase)	ispE Cgl0911 cg1039	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.7.1.148	32,630		Cgl0911
Q8NR70	Q8NR70_CORGL	Nitrate reductase delta subunit (EC 1.7.99.4)	Cgl1187	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	1.7.99.4	27,371		Cgl1187
Q8NTM0	Q8NTM0_CORGL	Dehydrogenases with different specificities (Related to short-chain alcohol dehydrogenases) (EC 1.1.1.100)	Cgl0286	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	1.1.1.100	32,580		Cgl0286
Q8NSL3	PRPD2_CORGL	2-methylcitrate dehydratase 2 (2-MC dehydratase) (EC 4.2.1.79) (Aconitate hydratase) (ACN) (Aconitase) (EC 4.2.1.3)	prpD2 Cgl0657 cg0759	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	4.2.1.79; 4.2.1.3	55,396		Cgl0657
Q8NNJ2	ODP2_CORGL	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex (EC 2.3.1.12) (Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex) (Pyruvate dehydrogenase complex component E2) (PDH component E2)	aceF sucB Cgl2207 cg2421	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.3.1.12	70,905	6ZZI;6ZZJ;6ZZK;6ZZL;	Cgl2207
Q8NT93	Q8NT93_CORGL	Phosphoserine phosphatase (EC 3.1.3.3)	Cgl0415	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	3.1.3.3	38,714		Cgl0415
Q8NMT3	GLSA_CORGL	Glutaminase (EC 3.5.1.2)	glsA Cgl2482 cg2728	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	3.5.1.2	44,748		Cgl2482
Q8NMP2	Q8NMP2_CORGL	Ferritin (EC 1.16.3.2)	Cgl2526	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	1.16.3.2	18,066		Cgl2526
O31139	HIS6_CORGL	Imidazole glycerol phosphate synthase subunit HisF (EC 4.3.2.10) (IGP synthase cyclase subunit) (IGP synthase subunit HisF) (ImGP synthase subunit HisF) (IGPS subunit HisF)	hisF Cgl2094 cg2297	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	4.3.2.10	27,245		Cgl2094
Q8NS29	Q8NS29_CORGL	Chorismate mutase	Cgl0853	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		11,532	5HUB;5HUD;	Cgl0853
Q8NP04	Q8NP04_CORGL	Phosphatidate cytidylyltransferase (EC 2.7.7.41)	Cgl2022	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.7.7.41	30,733		Cgl2022
Q8NMU4	LARC_CORGL	Pyridinium-3,5-bisthiocarboxylic acid mononucleotide nickel insertion protein (P2TMN nickel insertion protein) (EC 4.99.1.12) (Nickel-pincer cofactor biosynthesis protein LarC)	larC Cgl2470 cg2715	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	4.99.1.12	42,353		Cgl2470
Q8NLR8	Q8NLR8_CORGL	Acetyl-CoA carboxylase beta subunit (EC 6.4.1.3)	Cgl2870	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	6.4.1.3	55,814		Cgl2870
Q8NRR7	Q8NRR7_CORGL	Threonine dehydratase (EC 4.3.1.19)	Cgl0978	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	4.3.1.19	32,060		Cgl0978
Q8NTC4	DEOC_CORGL	Deoxyribose-phosphate aldolase (DERA) (EC 4.1.2.4) (2-deoxy-D-ribose 5-phosphate aldolase) (Phosphodeoxyriboaldolase) (Deoxyriboaldolase)	deoC Cgl0383 cg0458	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	4.1.2.4	22,520		Cgl0383
Q8NMI3	Q8NMI3_CORGL	Phosphoribosylformylglycinamidine synthase subunit PurS (FGAM synthase) (EC 6.3.5.3) (Formylglycinamide ribonucleotide amidotransferase subunit III) (FGAR amidotransferase III) (FGAR-AT III) (Phosphoribosylformylglycinamidine synthase subunit III)	purS Cgl2590	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	6.3.5.3	8,744		Cgl2590
Q8NN85	Q8NN85_CORGL	ABC-type transporter, permease components	Cgl2321	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		33,841		Cgl2321
Q8NR42	SSUB_CORGL	Aliphatic sulfonates import ATP-binding protein SsuB (EC 7.6.2.14)	ssuB Cgl1222 cg1379	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	7.6.2.14	25,977		Cgl1222
Q8NTZ1	Q8NTZ1_CORGL	NAD-dependent aldehyde dehydrogenases (EC 1.2.1.27)	Cgl0160	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	1.2.1.27	53,644		Cgl0160
Q8NMP0	Q8NMP0_CORGL	Diphtheria toxin repressor (Iron-dependent diphtheria tox regulatory element) (Tox regulatory factor)	Cgl2528	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		23,798		Cgl2528
Q8NT37	Q8NT37_CORGL	Geranylgeranyl pyrophosphate synthase (EC 2.5.1.30)	Cgl0473	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.5.1.30	37,823	3LMD;3Q2Q;	Cgl0473
Q8NUA7	Q8NUA7_CORGL	ABC-type transporter, ATPase component	Cgl0032	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		27,437		Cgl0032
Q8NMI9	Q8NMI9_CORGL	Amidophosphoribosyltransferase (ATase) (EC 2.4.2.14) (Glutamine phosphoribosylpyrophosphate amidotransferase) (GPATase)	purF Cgl2584	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.4.2.14	52,876		Cgl2584
Q8NNJ1	LIPB_CORGL	Octanoyltransferase (EC 2.3.1.181) (Lipoate-protein ligase B) (Lipoyl/octanoyl transferase) (Octanoyl-[acyl-carrier-protein]-protein N-octanoyltransferase)	lipB Cgl2208 cg2422	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.3.1.181	27,323		Cgl2208
Q8NLG6	Q8NLG6_CORGL	Thiol-disulfide isomerase and thioredoxins	Cgl2976	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		16,335		Cgl2976
Q8NR71	Q8NR71_CORGL	Nitrate reductase gamma subunit (EC 1.7.99.4)	Cgl1186	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	1.7.99.4	29,098		Cgl1186
Q8NSG1	Q8NSG1_CORGL	N5-carboxyaminoimidazole ribonucleotide mutase (N5-CAIR mutase) (EC 5.4.99.18) (5-(carboxyamino)imidazole ribonucleotide mutase)	purE Cgl0714	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	5.4.99.18	16,934		Cgl0714
Q8NMD0	NANE_CORGL	Putative N-acetylmannosamine-6-phosphate 2-epimerase (EC 5.1.3.9) (ManNAc-6-P epimerase)	nanE Cgl2648 cg2933	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	5.1.3.9	24,361		Cgl2648
Q8NR76	Q8NR76_CORGL	Uncharacterized BCR (EC 2.7.6.5)	Cgl1177	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.7.6.5	23,933		Cgl1177
Q79VG1	Q79VG1_CORGL	NADH dehydrogenase, FAD-containing subunit (EC 1.6.99.3)	Cgl1465	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	1.6.99.3	50,958		Cgl1465
Q8NM08	Q8NM08_CORGL	HTH cro/C1-type domain-containing protein	Cgl2776	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		26,225		Cgl2776
Q8NRB3	METE_CORGL	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase (EC 2.1.1.14) (Cobalamin-independent methionine synthase) (Methionine synthase, vitamin-B12 independent isozyme)	metE Cgl1139 cg1290	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.1.1.14	81,313		Cgl1139
Q8NQU5	COAD_CORGL	Phosphopantetheine adenylyltransferase (EC 2.7.7.3) (Dephospho-CoA pyrophosphorylase) (Pantetheine-phosphate adenylyltransferase) (PPAT)	coaD Cgl1329 cg1501	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.7.7.3	17,575		Cgl1329
Q46065	AROP_CORGL	Aromatic amino acid transport protein AroP (General aromatic amino acid permease)	aroP Cgl1107 cg1257	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		49,268		Cgl1107
Q8NNF0	Q8NNF0_CORGL	Predicted hydrolases or acyltransferases (Alpha/beta hydrolase superfamily)	Cgl2254	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		36,469		Cgl2254
P77845	ACKA_CORGL	Acetate kinase (EC 2.7.2.1) (Acetokinase)	ackA ack Cgl2752 cg3047	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.7.2.1	43,092		Cgl2752
Q8NQ59	Q8NQ59_CORGL	Glycine/D-amino acid oxidases (Deaminating) or sarcosine oxidase (EC 1.5.3.1)	Cgl1581	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	1.5.3.1	30,963		Cgl1581
Q8NQR0	Q8NQR0_CORGL	Ribokinase (RK) (EC 2.7.1.15)	rbsK Cgl1366	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.7.1.15	30,770		Cgl1366
Q8NTT0	Q8NTT0_CORGL	Zn-dependent alcohol dehydrogenases (EC 1.1.1.1)	Cgl0222	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	1.1.1.1	35,529		Cgl0222
Q8NQW7	THIC_CORGL	Phosphomethylpyrimidine synthase (EC 4.1.99.17) (Hydroxymethylpyrimidine phosphate synthase) (HMP-P synthase) (HMP-phosphate synthase) (HMPP synthase) (Thiamine biosynthesis protein ThiC)	thiC Cgl1305 cg1476	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	4.1.99.17	64,820		Cgl1305
Q8NLD5	Q8NLD5_CORGL	Malic enzyme (EC 1.1.1.40)	Cgl3007	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	1.1.1.40	40,933		Cgl3007
Q8NR77	Q8NR77_CORGL	Cation transport ATPases (EC 3.6.1.-)	Cgl1176	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	3.6.1.-	65,386		Cgl1176
Q8NRA4	Q8NRA4_CORGL	ABC-type transporter, ATPase component and permease component	Cgl1148	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		54,472		Cgl1148
Q79VF1	Q79VF1_CORGL	Ammonium transporter	Cgl2061	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		45,406		Cgl2061
