Entry	Entry name	Protein names	Gene names	Organism	EC number	Mass	Cross-reference (PDB)	Gene ID
Q8NT64	Q8NT64_CORGL	Uncharacterized protein	Cgl0446	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		11,675		Cgl0446
Q8NTH6	Q8NTH6_CORGL	Zn-dependent alcohol dehydrogenases (EC 1.1.1.2)	Cgl0331	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	1.1.1.2	37,284		Cgl0331
Q8NTB0	MURB2_CORGL	UDP-N-acetylenolpyruvoylglucosamine reductase 2 (EC 1.3.1.98) (UDP-N-acetylmuramate dehydrogenase 2)	murB2 Cgl0397 cg0476	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	1.3.1.98	38,886		Cgl0397
Q9AEM1	PCKG_CORGL	Phosphoenolpyruvate carboxykinase [GTP] (PEP carboxykinase) (PEPCK) (EC 4.1.1.32) (GTP-dependent phosphoenolpyruvate carboxykinase) (GTP-PEPCK)	pckG pck Cgl2863 cg3169	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	4.1.1.32	66,874	2ZCI;	Cgl2863
Q8NQV7	LEUD_CORGL	3-isopropylmalate dehydratase small subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	leuD Cgl1316 cg1488	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	4.2.1.33	22,199		Cgl1316
Q8NN22	Q8NN22_CORGL	Transcriptional regulator	Cgl2391	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		28,658		Cgl2391
Q8NPY7	Q8NPY7_CORGL	Uncharacterized protein, homolog of Cu resistance protein CopC	Cgl1674	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		25,712		Cgl1674
H7C7K2	H7C7K2_CORGL	Pyruvate carboxylase (EC 6.4.1.1)	Cgl0689	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	6.4.1.1	123,103		Cgl0689
Q8NR83	Q8NR83_CORGL	Uncharacterized BCR	Cgl1170	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		19,295		Cgl1170
Q9XD64	NRDI_CORGL	Protein NrdI	nrdI Cgl2531 cg2787	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		16,409		Cgl2531
Q8NU68	Q8NU68_CORGL	Uncharacterized protein	Cgl0071	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		14,561		Cgl0071
Q8NSS8	Y590_CORGL	Uncharacterized transporter Cgl0590/cg0683	Cgl0590 cg0683	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		55,666		Cgl0590
Q8NPT5	Q8NPT5_CORGL	Uncharacterized protein	Cgl1726	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		7,174		Cgl1726
Q8NMI2	Q8NMI2_CORGL	Glutathione peroxidase	Cgl2591	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		17,589		Cgl2591
Q8NQW8	Q8NQW8_CORGL	Uncharacterized protein	Cgl1304	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		12,572		Cgl1304
Q79VF5	Q79VF5_CORGL	Stress-sensitive restriction system protein 2	Cgl1778	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		70,812		Cgl1778
Q8NLC3	Q8NLC3_CORGL	Uncharacterized BCR	Cgl3019	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		15,807		Cgl3019
P94336	FTSQ_CORGL	Cell division protein FtsQ	ftsQ divB Cgl2156 cg2367	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		23,874		Cgl2156
Q8NSX7	RL6_CORGL	50S ribosomal protein L6	rplF Cgl0538 cg0629	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		19,335		Cgl0538
Q8NMH9	Q8NMH9_CORGL	Predicted deacetylase	Cgl2594	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		25,329		Cgl2594
Q8NU90	Q8NU90_CORGL	Uncharacterized protein	Cgl0049	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		18,370		Cgl0049
Q8NTR6	GLUQ_CORGL	Glutamyl-Q tRNA(Asp) synthetase (Glu-Q-RSs) (EC 6.1.1.-)	gluQ Cgl0236 cg0289	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	6.1.1.-	32,552		Cgl0236
Q8NMB1	Q8NMB1_CORGL	Uncharacterized protein	Cgl2667	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		24,692		Cgl2667
Q8NNS8	Q8NNS8_CORGL	Hydroxypyruvate isomerase	Cgl2109	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		27,815		Cgl2109
Q8NTS3	Q8NTS3_CORGL	CsbD domain-containing protein	Cgl0229	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		7,077		Cgl0229
Q8NLA3	Q8NLA3_CORGL	NADH:flavin oxidoreductases, Old Yellow Enzyme family (EC 1.-.-.-)	Cgl3045	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	1.-.-.-	39,056		Cgl3045
Q8NMR5	IXTPA_CORGL	dITP/XTP pyrophosphatase (EC 3.6.1.66) (Non-canonical purine NTP pyrophosphatase) (Non-standard purine NTP pyrophosphatase) (Nucleoside-triphosphate diphosphatase) (Nucleoside-triphosphate pyrophosphatase) (NTPase)	Cgl2500 cg2751	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	3.6.1.66	22,098		Cgl2500
Q8NTT1	Q8NTT1_CORGL	Transcriptional regulator	Cgl0221	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		27,801		Cgl0221
Q8NLI7	Q8NLI7_CORGL	Uncharacterized membrane proteins	Cgl2955	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		24,341		Cgl2955
Q8NMD8	Q8NMD8_CORGL	rRNA methylases (EC 2.1.1.-)	Cgl2640	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.1.1.-	33,628		Cgl2640
Q8NMY4	Q8NMY4_CORGL	Uncharacterized protein	Cgl2429	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		24,961		Cgl2429
Q8NP77	Q8NP77_CORGL	Xanthine/uracil permeases	Cgl1939	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		44,297		Cgl1939
Q8NRT7	Q8NRT7_CORGL	Glutathione hydrolase proenzyme (EC 2.3.2.2) (EC 3.4.19.13) [Cleaved into: Glutathione hydrolase large chain; Glutathione hydrolase small chain]	Cgl0954	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.3.2.2; 3.4.19.13	67,921		Cgl0954
Q8NTI8	Q8NTI8_CORGL	Zn-dependent alcohol dehydrogenases, class III (EC 1.2.1.-)	Cgl0319	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	1.2.1.-	38,868		Cgl0319
P42459	Y250_CORGL	Uncharacterized protein Cgl0250/cg0304 (ORFX)	Cgl0250 cg0304	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		31,382		Cgl0250
Q8NLZ3	Q8NLZ3_CORGL	Predicted amidohydrolase	Cgl2793	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		29,079		Cgl2793
Q8NP38	Q8NP38_CORGL	Transcription termination/antitermination protein NusA	nusA Cgl1987	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		35,789		Cgl1987
Q8NL81	Q8NL81_CORGL	Uncharacterized protein	Cgl3068	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		37,380		Cgl3068
Q8NPW1	Q8NPW1_CORGL	Uncharacterized protein	Cgl1700	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		18,050		Cgl1700
P23669	THRC_CORGL	Threonine synthase (TS) (EC 4.2.3.1)	thrC Cgl2220 cg2437	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	4.2.3.1	52,931		Cgl2220
Q8NQA5	Q8NQA5_CORGL	Membrane protease subunits, stomatin/prohibitin homologs	Cgl1533	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		47,316		Cgl1533
Q8NQS1	Q8NQS1_CORGL	DNA polymerase I (EC 2.7.7.7)	polA Cgl1353	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.7.7.7	99,493		Cgl1353
Q8NQW3	Q8NQW3_CORGL	Uncharacterized protein	Cgl1309	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		5,656		Cgl1309
Q8NQG1	Q8NQG1_CORGL	Uncharacterized protein	Cgl1474	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		19,911		Cgl1474
Q8NRN6	Q8NRN6_CORGL	Uncharacterized protein	Cgl1012	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		10,272		Cgl1012
Q8NNJ9	Q8NNJ9_CORGL	Adenosylcobinamide kinase (EC 2.7.1.156) (EC 2.7.7.62) (Adenosylcobinamide-phosphate guanylyltransferase)	Cgl2199	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.7.1.156; 2.7.7.62	18,744		Cgl2199
Q8NT87	Q8NT87_CORGL	Permeases of the major facilitator superfamily	Cgl0421	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		49,110		Cgl0421
Q8NMA1	Q8NMA1_CORGL	Uncharacterized enzyme involved in biosynthesis of extracellular polysaccharides	Cgl2677	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		11,044		Cgl2677
Q8NLX8	Q8NLX8_CORGL	Uncharacterized protein	Cgl2808	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		8,317		Cgl2808
Q8NQG7	Q8NQG7_CORGL	Predicted phosphoribosyltransferases	Cgl1468	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		17,774		Cgl1468
Q8NN27	Q8NN27_CORGL	Predicted permeases	Cgl2386	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		32,091		Cgl2386
Q8NU87	Q8NU87_CORGL	Zn-dependent hydrolases, including glyoxylases	Cgl0052	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		53,556		Cgl0052
Q8NRM4	Q8NRM4_CORGL	Exodeoxyribonuclease 7 small subunit (EC 3.1.11.6) (Exodeoxyribonuclease VII small subunit) (Exonuclease VII small subunit)	xseB Cgl1024	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	3.1.11.6	8,962		Cgl1024
Q8NL89	Q8NL89_CORGL	Transcriptional regulator	Cgl3059	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		31,196		Cgl3059
Q8NMJ4	NBLIK_CORGL	Ferric nitrobindin-like protein	Cgl2579 cg2850	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		24,532		Cgl2579
Q8NMM3	Q8NMM3_CORGL	Hypothetical membrane protein	Cgl2550	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		28,136		Cgl2550
Q8NPN9	Q8NPN9_CORGL	Uncharacterized protein	Cgl1772	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		8,526		Cgl1772
Q8NSI2	Q8NSI2_CORGL	Uncharacterized protein with SCP/PR1 domains	Cgl0691	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		17,586		Cgl0691
Q8NL66	Q8NL66_CORGL	Predicted branched-chain amino acid permease (Azaleucine resistance)	Cgl3083	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		25,868		Cgl3083
Q8NQJ5	Q8NQJ5_CORGL	Hydrolases of the alpha/beta superfamily	Cgl1439	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		41,625		Cgl1439
Q8NU74	Q8NU74_CORGL	Predicted ATPase related to phosphate starvation-inducible protein PhoH	Cgl0065	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		40,772		Cgl0065
Q8NTG5	Q8NTG5_CORGL	Hypothetical membrane protein	Cgl0342	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		40,790		Cgl0342
Q8NQD8	ARC_CORGL	AAA ATPase forming ring-shaped complexes (ARC)	arc Cgl1497 cg1691	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		58,009		Cgl1497
Q79VF2	Q79VF2_CORGL	Nitrogen regulatory protein PII	Cgl2060	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		12,248		Cgl2060
Q8NUD8	DNAA_CORGL	Chromosomal replication initiator protein DnaA	dnaA Cgl0001 cg0001	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		58,508		Cgl0001
Q8NQJ3	ODHI_CORGL	Oxoglutarate dehydrogenase inhibitor	odhI Cgl1441 cg1630	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		15,402	2KB3;2KB4;4QCJ;	Cgl1441
Q8NRQ8	Q8NRQ8_CORGL	Uncharacterized protein	Cgl0987	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		17,217		Cgl0987
Q8NS63	Q8NS63_CORGL	DNA helicase (EC 3.6.4.12)	Cgl0816	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	3.6.4.12	62,130		Cgl0816
Q57179	ILVC_CORGL	Ketol-acid reductoisomerase (NADP(+)) (KARI) (EC 1.1.1.86) (Acetohydroxy-acid isomeroreductase) (AHIR) (Alpha-keto-beta-hydroxylacyl reductoisomerase) (Ketol-acid reductoisomerase type 1) (Ketol-acid reductoisomerase type I)	ilvC Cgl1273 cg1437	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	1.1.1.86	36,159	6JX2;	Cgl1273
Q8NRY7	Q8NRY7_CORGL	Adenine specific DNA methylase Mod (EC 2.1.1.72)	Cgl0902	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.1.1.72	32,220		Cgl0902
Q8NUA4	Q8NUA4_CORGL	Uncharacterized membrane protein (Homolog of Drosophila rhomboid)	Cgl0035	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		24,536		Cgl0035
Q8NTK2	Q8NTK2_CORGL	Uncharacterized protein	Cgl0305	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		10,671		Cgl0305
Q8NLF8	Q8NLF8_CORGL	Hypothetical membrane protein	Cgl2984	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		6,880		Cgl2984
Q8NPJ1	Q8NPJ1_CORGL	Uncharacterized protein	Cgl1821	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		19,705		Cgl1821
Q8NP19	Q8NP19_CORGL	Methionine aminopeptidase (MAP) (MetAP) (EC 3.4.11.18) (Peptidase M)	map Cgl2007	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	3.4.11.18	29,404		Cgl2007
Q8NSJ3	Q8NSJ3_CORGL	tRNA-processing ribonuclease BN	Cgl0678	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		38,530		Cgl0678
Q8NUC2	Q8NUC2_CORGL	Uncharacterized protein	Cgl0017	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		15,207		Cgl0017
Q8NMF8	Q8NMF8_CORGL	Abhydrolase_2 domain-containing protein	Cgl2618	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		29,932		Cgl2618
Q8NML1	Q8NML1_CORGL	Cysteine synthase (EC 2.5.1.47)	Cgl2562	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.5.1.47	32,518		Cgl2562
Q8NNN4	Q8NNN4_CORGL	Peptidoglycan glycosyltransferase (EC 2.4.1.129)	Cgl2159	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.4.1.129	59,088		Cgl2159
Q8NNP9	Q8NNP9_CORGL	Lipoprotein signal peptidase (EC 3.4.23.36) (Prolipoprotein signal peptidase) (Signal peptidase II) (SPase II)	lspA Cgl2139	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	3.4.23.36	19,511		Cgl2139
Q8NUC6	Q8NUC6_CORGL	DNA gyrase subunit A (EC 5.6.2.2)	gyrA Cgl0013	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	5.6.2.2	94,803		Cgl0013
Q8NTT2	Q8NTT2_CORGL	Uncharacterized protein	Cgl0220	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		10,655		Cgl0220
Q8NP90	Q8NP90_CORGL	Hypothetical membrane protein	Cgl1926	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		38,870		Cgl1926
Q8NTW9	Q8NTW9_CORGL	PAS/PAC domain (EC 2.7.3.-)	Cgl0183	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.7.3.-	16,304		Cgl0183
Q8NRJ4	Q8NRJ4_CORGL	Uncharacterized protein	Cgl1054	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		13,511		Cgl1054
Q8NN47	Q8NN47_CORGL	Pirin-related protein	Cgl2366	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		21,959		Cgl2366
Q8NMQ2	Q8NMQ2_CORGL	DUF2017 domain-containing protein	Cgl2514	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		19,864		Cgl2514
Q8NP79	Q8NP79_CORGL	HPr domain-containing protein	Cgl1937	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		9,133		Cgl1937
Q8NNI2	Q8NNI2_CORGL	Putative translation initiation inhibitor	Cgl2219	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		14,404		Cgl2219
Q8NMG0	Q8NMG0_CORGL	Succinate dehydrogenase/fumarate reductase, flavoprotein subunits (EC 1.1.1.-) (EC 1.3.99.4)	Cgl2615	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	1.1.1.-; 1.3.99.4	33,711		Cgl2615
Q8NR45	Q8NR45_CORGL	Thioredoxin domain-containing protein	Cgl1219	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		32,367		Cgl1219
Q8NSG3	KUP_CORGL	Probable potassium transport system protein kup	kup Cgl0712 cg0817	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		68,626		Cgl0712
Q8NRZ9	Q8NRZ9_CORGL	Predicted membrane protein	Cgl0887	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		14,260		Cgl0887
Q8NPT3	Q8NPT3_CORGL	Uncharacterized protein	Cgl1728	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		65,236		Cgl1728
Q8NRV1	Q8NRV1_CORGL	Predicted lactoylglutathione lyase (EC 4.4.1.5)	Cgl0940	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	4.4.1.5	15,925		Cgl0940
Q8NSH2	Q8NSH2_CORGL	Uncharacterized protein	Cgl0703	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		15,120		Cgl0703
Q8NNL8	Q8NNL8_CORGL	Non-specific serine/threonine protein kinase (EC 2.7.11.1)	Cgl2175	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.7.11.1	76,251		Cgl2175
Q8NP51	Q8NP51_CORGL	Uncharacterized protein	Cgl1974	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		24,154		Cgl1974
Q8NPC0	Q8NPC0_CORGL	Uncharacterized protein	Cgl1894	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		12,094		Cgl1894
Q8NMS3	Q8NMS3_CORGL	Permeases of the major facilitator superfamily	Cgl2492	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		49,936		Cgl2492
Q8NLW8	Q8NLW8_CORGL	NADPH-dependent glutamate synthase beta chain and related oxidoreductases (EC 1.18.1.2)	Cgl2818	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	1.18.1.2	50,130		Cgl2818
Q8NSN1	Q8NSN1_CORGL	ABC-type transporter, periplasmic component	Cgl0637	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		31,741		Cgl0637
Q8NNV4	Q8NNV4_CORGL	Uncharacterized protein	Cgl2076	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		29,471		Cgl2076
Q8NTE9	Q8NTE9_CORGL	Hypothetical membrane protein	Cgl0358	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		42,672		Cgl0358
