cgl_id,Entry,Entry name,Protein names,Gene names,Organism,Cross-reference (RefSeq)
Cgl2588,Q8NMI5,PURL_CORGL,Phosphoribosylformylglycinamidine synthase subunit PurL (FGAM synthase) (EC 6.3.5.3) (Formylglycinamide ribonucleotide amidotransferase subunit II) (FGAR amidotransferase II) (FGAR-AT II) (Glutamine amidotransferase PurL) (Phosphoribosylformylglycinamidine synthase subunit II),purL Cgl2588 cg2862,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025),NP_601786.1;WP_011015233.1;
Cgl2589,Q8NMI4,PURQ_CORGL,Phosphoribosylformylglycinamidine synthase subunit PurQ (FGAM synthase) (EC 6.3.5.3) (Formylglycinamide ribonucleotide amidotransferase subunit I) (FGAR amidotransferase I) (FGAR-AT I) (Glutaminase PurQ) (EC 3.5.1.2) (Phosphoribosylformylglycinamidine synthase subunit I),purQ Cgl2589 cg2863,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025),NP_601787.1;WP_003863118.1;
Cgl2590,Q8NMI3,Q8NMI3_CORGL,Phosphoribosylformylglycinamidine synthase subunit PurS (FGAM synthase) (EC 6.3.5.3) (Formylglycinamide ribonucleotide amidotransferase subunit III) (FGAR amidotransferase III) (FGAR-AT III) (Phosphoribosylformylglycinamidine synthase subunit III),purS Cgl2590,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025),NP_601788.1;WP_003854010.1;
Cgl2595,Q8NMH8,Q8NMH8_CORGL,Na+/H+-dicarboxylate symporters,Cgl2595,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025),NP_601793.1;WP_003863112.1;
Cgl2597,Q8NMH6,PUR7_CORGL,Phosphoribosylaminoimidazole-succinocarboxamide synthase (EC 6.3.2.6) (SAICAR synthetase),purC Cgl2597 cg2874,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025),NP_601795.1;WP_003863110.1;
Cgl2598,Q8NMH5,Q8NMH5_CORGL,Adenylosuccinate lyase (ASL) (EC 4.3.2.2) (Adenylosuccinase),Cgl2598,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025),NP_601798.1;WP_011015238.1;
Cgl2600,Q8NMH3,PUR2_CORGL,Phosphoribosylamine--glycine ligase (EC 6.3.4.13) (GARS) (Glycinamide ribonucleotide synthetase) (Phosphoribosylglycinamide synthetase),purD Cgl2600 cg2878,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025),NP_601800.1;WP_003863105.1;
Cgl2604,P46395,BIOA_CORGL,"Adenosylmethionine-8-amino-7-oxononanoate aminotransferase (EC 2.6.1.62) (7,8-diamino-pelargonic acid aminotransferase) (DAPA AT) (DAPA aminotransferase) (7,8-diaminononanoate synthase) (DANS) (Diaminopelargonic acid synthase)",bioA Cgl2604 cg2885,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025),NP_601805.1;WP_011015243.1;
Cgl2605,P46397,BIOD_CORGL,ATP-dependent dethiobiotin synthetase BioD (EC 6.3.3.3) (DTB synthetase) (DTBS) (Dethiobiotin synthase),bioD Cgl2605 cg2886,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025),NP_601806.1;WP_011015244.1;
Cgl2610,Q8NMG5,Q8NMG5_CORGL,"Thiamine pyrophosphate-requiring enzymes [acetolactate synthase, pyruvate dehydrogenase (Cytochrome), glyoxylate carboligase, phosphonopyruvate decarboxylase]",Cgl2610,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025),NP_601811.1;WP_011015247.1;
Cgl2617,P04964,DAPDH_CORGL,Meso-diaminopimelate D-dehydrogenase (DAPDH) (Meso-DAP dehydrogenase) (EC 1.4.1.16),ddh Cgl2617 cg2900,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025),NP_601818.2;WP_011015254.1;
Cgl2624,Q8NMF3,Q8NMF3_CORGL,"Alpha,alpha-trehalose-phosphate synthase (ADP-forming) (EC 2.4.1.347)",Cgl2624,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025),NP_601825.1;WP_011015258.1;
Cgl2626,Q8NMF1,Q8NMF1_CORGL,Trehalose 6-phosphate phosphatase (EC 3.1.3.12),Cgl2626,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025),NP_601827.1;WP_003863055.1;
Cgl2627,Q8NMF0,IPSA_CORGL,HTH-type transcriptional regulator IpsA,ipsA Cgl2627,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025),NP_601828.1;
Cgl2628,Q8NME9,Q8NME9_CORGL,"ABC-type transporter, periplasmic component",Cgl2628,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025),NP_601829.1;
Cgl2629,Q8NME8,Q8NME8_CORGL,"ABC-type transporter, ATPase component",Cgl2629,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025),NP_601830.1;WP_011015261.1;
Cgl2630,Q8NME7,Q8NME7_CORGL,"ABC-type transporter, permease components",Cgl2630,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025),NP_601831.1;
Cgl2631,Q8NL32,Q8NL32_CORGL,Predicted transposase,Cgl0718 Cgl2631,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025),NP_599950.1;NP_601832.1;
Cgl2641,Q8NMD7,SYC_CORGL,Cysteine--tRNA ligase (EC 6.1.1.16) (Cysteinyl-tRNA synthetase) (CysRS),cysS cysS1 Cgl2641 cg2924,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025),NP_601841.1;WP_011015271.1;
Cgl2643,Q8NMD5,Q8NMD5_CORGL,Beta-fructosidases (Levanase/invertase) (EC 3.2.1.26),Cgl2643,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025),NP_601843.2;
Cgl2644,Q8NMD4,NAGB_CORGL,Glucosamine-6-phosphate deaminase (EC 3.5.99.6) (GlcN6P deaminase) (GNPDA) (Glucosamine-6-phosphate isomerase),nagB Cgl2644 cg2928,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025),NP_601844.1;WP_011015274.1;
Cgl2645,Q8NMD3,Q8NMD3_CORGL,N-acetylglucosamine-6-phosphate deacetylase (EC 3.5.1.25),Cgl2645,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025),NP_601845.2;
Cgl2646,Q8NMD2,Q8NMD2_CORGL,Dihydrodipicolinate synthase/N-acetylneuraminate lyase (EC 4.3.3.7),Cgl2646,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025),NP_601846.1;WP_011015276.1;
Cgl2648,Q8NMD0,NANE_CORGL,Putative N-acetylmannosamine-6-phosphate 2-epimerase (EC 5.1.3.9) (ManNAc-6-P epimerase),nanE Cgl2648 cg2933,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025),NP_601848.1;WP_011015278.1;
Cgl2659,Q8NMB9,ISPF_CORGL,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase (MECDP-synthase) (MECPP-synthase) (MECPS) (EC 4.6.1.12)",ispF Cgl2659 cg2944,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025),NP_601858.1;WP_011015288.1;
Cgl2660,Q8NMB8,ISPD_CORGL,2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase (EC 2.7.7.60) (4-diphosphocytidyl-2C-methyl-D-erythritol synthase) (MEP cytidylyltransferase) (MCT),ispD Cgl2660 cg2945,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025),NP_601859.1;WP_011015289.1;
Cgl2664,Q8NMB4,Y2664_CORGL,Uncharacterized protein Cgl2664/cg2949 (P29),Cgl2664 cg2949,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025),NP_601863.1;WP_011015291.1;
Cgl2665,Q8NMB3,Q8NMB3_CORGL,DNA repair protein RadA,radA Cgl2665,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025),NP_601864.2;WP_011015292.1;
Cgl2666,Q8NMB2,DISA_CORGL,DNA integrity scanning protein DisA (Cyclic di-AMP synthase) (c-di-AMP synthase) (Diadenylate cyclase) (EC 2.7.7.85),disA Cgl2666 cg2951,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025),NP_601865.1;WP_011015293.1;
Cgl2668,Q8NMB0,Q8NMB0_CORGL,NAD-dependent aldehyde dehydrogenases (EC 1.2.1.-),Cgl2668,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025),NP_601867.1;WP_011015295.1;
Cgl2670,Q8NMA8,Q8NMA8_CORGL,Carbonic anhydrase (EC 4.2.1.1),Cgl2670,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025),NP_601868.1;WP_003853851.1;
Cgl2674,Q8NMA4,Q8NMA4_CORGL,Diacetyl reductase [(S)-acetoin forming] (EC 1.1.1.304),Cgl2674,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025),NP_601871.1;WP_011015298.1;
Cgl2679,Q8NM99,Q8NM99_CORGL,IMP dehydrogenase/GMP reductase,Cgl2679,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025),NP_601875.1;WP_011015302.1;
Cgl2683,Q8NM95,Q8NM95_CORGL,Uncharacterized protein,Cgl2683,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025),NP_601879.1;WP_011015306.1;
Cgl2687,Q8NM92,Q8NM92_CORGL,Lysine--tRNA ligase (EC 6.1.1.6) (Lysyl-tRNA synthetase) (LysRS),lysS Cgl2687,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025),NP_601883.1;WP_011015310.1;
Cgl2688,Q8NM91,Q8NM91_CORGL,Pantoate--beta-alanine ligase (EC 6.3.2.1) (Pantoate-activating enzyme) (Pantothenate synthetase),Cgl2688,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025),NP_601884.1;WP_011015311.1;
Cgl2692,Q8NM87,Q8NM87_CORGL,"2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase (EC 2.7.6.3) (6-hydroxymethyl-7,8-dihydropterin pyrophosphokinase)",Cgl2692,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025),NP_601888.1;WP_011015314.1;
Cgl2693,Q8NM86,Q8NM86_CORGL,"7,8-dihydroneopterin aldolase (EC 4.1.2.25)",Cgl2693,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025),NP_601889.1;WP_003853806.1;
Cgl2694,Q8NM85,Q8NM85_CORGL,Dihydropteroate synthase (DHPS) (EC 2.5.1.15) (Dihydropteroate pyrophosphorylase),Cgl2694,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025),NP_601890.2;
Cgl2695,Q8NM84,GCH1_CORGL,GTP cyclohydrolase 1 (EC 3.5.4.16) (GTP cyclohydrolase I) (GTP-CH-I),folE Cgl2695 cg2983,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025),NP_601891.1;
Cgl2696,Q6M2F0,FTSH_CORGL,ATP-dependent zinc metalloprotease FtsH (EC 3.4.24.-),ftsH Cgl2696 cg2984,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025),NP_601892.1;WP_011015317.1;
Cgl2697,Q8NM82,Q8NM82_CORGL,Hypoxanthine phosphoribosyltransferase (EC 2.4.2.8),Cgl2697,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025),NP_601893.1;WP_006285928.1;
Cgl2698,Q6M2E8,TILS_CORGL,tRNA(Ile)-lysidine synthase (EC 6.3.4.19) (tRNA(Ile)-2-lysyl-cytidine synthase) (tRNA(Ile)-lysidine synthetase),tilS Cgl2698 cg2986,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025),NP_601894.1;WP_011015318.1;
Cgl2699,Q8NM80,Q8NM80_CORGL,D-alanyl-D-alanine carboxypeptidase (Penicillin-binding protein 4) (EC 3.4.16.4),Cgl2699,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025),NP_601895.1;
Cgl2700,Q8NM79,IPYR_CORGL,Inorganic pyrophosphatase (EC 3.6.1.1) (Pyrophosphate phospho-hydrolase) (PPase),ppa Cgl2700 cg2988,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025),NP_601896.1;WP_011015320.1;
Cgl2702,Q8NM77,Q8NM77_CORGL,Polyamine aminopropyltransferase (Putrescine aminopropyltransferase) (PAPT) (Spermidine synthase) (SPDS) (SPDSY) (EC 2.5.1.16),speE Cgl2702,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025),NP_601897.1;WP_003862946.1;
Cgl2709,Q8NM70,Q8NM70_CORGL,Uncharacterized NAD(FAD)-dependent dehydrogenases,Cgl2709,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025),NP_601904.1;WP_011015323.1;
Cgl2713,Q8NM66,Q8NM66_CORGL,NAD-dependent aldehyde dehydrogenases (EC 1.2.1.39),Cgl2713,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025),NP_601908.1;WP_011015326.1;
Cgl2714,Q8NM65,PK21B_CORGL,Polyphosphate kinase PPK2B (EC 2.7.4.1),ppk2B Cgl2714,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025),NP_601909.1;
Cgl2716,Q8NM64,CH602_CORGL,60 kDa chaperonin 2 (GroEL protein 2) (Protein Cpn60 2),groL2 groEL2 Cgl2716 cg3011,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025),NP_601912.1;WP_003862917.1;
Cgl2729,Q8NM51,Q8NM51_CORGL,"NADH:ubiquinone oxidoreductase subunit 5 (Chain L)/Multisubunit Na+/H+ antiporter, MnhA subunit",Cgl2729,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025),NP_601924.1;WP_011015337.1;
Cgl2730,Q8NM50,Q8NM50_CORGL,Multisubunit Na+/H+ antiporter,Cgl2730,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025),NP_601925.1;WP_003853720.1;
Cgl2731,Q8NM49,Q8NM49_CORGL,"Formate hydrogenlyase subunit 3/Multisubunit Na+/H+ antiporter, MnhD subunit",Cgl2731,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025),NP_601926.2;
Cgl2732,Q8NM48,Q8NM48_CORGL,Multisubunit Na+/H+ antiporter,Cgl2732,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025),NP_601927.1;
Cgl2733,Q8NM47,Q8NM47_CORGL,"Multisubunit Na+/H+ antiporter, MnhF subunit",Cgl2733,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025),NP_601928.1;WP_003862899.1;
Cgl2734,Q8NM46,Q8NM46_CORGL,Multisubunit Na+/H+ antiporter,Cgl2734,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025),NP_601929.1;WP_003853711.1;
Cgl2736,Q8NM44,GCS2_CORGL,Putative glutamate--cysteine ligase 2 (EC 6.3.2.2) (Gamma-glutamylcysteine synthetase 2) (GCS 2) (Gamma-GCS 2),Cgl2736 cg3031,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025),NP_601931.1;WP_003853704.1;
Cgl2738,Q8NM41,DEF2_CORGL,Peptide deformylase 2 (PDF 2) (EC 3.5.1.88) (Polypeptide deformylase 2),def2 Cgl2738 cg3034,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025),NP_601934.1;WP_003862894.1;
Cgl2739,Q8NM42,Q8NM42_CORGL,Uncharacterized protein,Cgl2739,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025),NP_601933.1;
Cgl2752,P77845,ACKA_CORGL,Acetate kinase (EC 2.7.2.1) (Acetokinase),ackA ack Cgl2752 cg3047,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025),NP_601947.1;WP_003862874.1;
Cgl2753,P77844,PTAS_CORGL,Phosphate acetyltransferase (EC 2.3.1.8) (Phosphotransacetylase),pta Cgl2753 cg3048,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025),NP_601948.1;
Cgl2759,Q8NM23,PURT_CORGL,Formate-dependent phosphoribosylglycinamide formyltransferase (5'-phosphoribosylglycinamide transformylase 2) (Formate-dependent GAR transformylase) (EC 2.1.2.-) (GAR transformylase 2) (GART 2) (Non-folate glycinamide ribonucleotide transformylase) (Phosphoribosylglycinamide formyltransferase 2),purT Cgl2759 cg3054,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025),NP_601954.1;WP_003853648.1;
Cgl2766,Q8NM16,PURA_CORGL,Adenylosuccinate synthetase (AMPSase) (AdSS) (EC 6.3.4.4) (IMP--aspartate ligase),purA Cgl2766 cg3063,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025),NP_601960.1;WP_011015361.1;
Cgl2769,Q99340,Y2769_CORGL,Uncharacterized protein Cgl2769/cg3067,Cgl2769 cg3067,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025),NP_601963.1;WP_003853634.1;
Cgl2770,P19537,ALF_CORGL,"Fructose-bisphosphate aldolase (FBP aldolase) (FBPA) (EC 4.1.2.13) (Fructose-1,6-bisphosphate aldolase)",fba fda Cgl2770 cg3068,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025),NP_601964.1;WP_011015363.1;
Cgl2773,Q8NM11,PYRE_CORGL,Orotate phosphoribosyltransferase (OPRT) (OPRTase) (EC 2.4.2.10),pyrE Cgl2773 cg3071,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025),NP_601967.1;WP_003862850.1;
Cgl2776,Q8NM08,Q8NM08_CORGL,Uncharacterized protein,Cgl2776,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025),NP_601970.1;WP_011015367.1;
Cgl2777,Q79VC7,Q79VC7_CORGL,Permeases of the major facilitator superfamily,Cgl2777,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025),NP_601971.1;WP_011015368.1;
Cgl2780,P53532,CLPB_CORGL,Chaperone protein ClpB,clpB Cgl2780 cg3079,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025),NP_601973.1;WP_011015370.1;
Cgl2784,Q8NM02,Q8NM02_CORGL,Predicted flavoprotein involved in K+ transport,Cgl2784,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025),NP_601977.1;WP_011015374.1;
Cgl2786,Q8NM00,Q8NM00_CORGL,Cystathionine beta-lyases/cystathionine gamma-synthases (EC 2.5.1.48),Cgl2786,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025),NP_601979.2;WP_011015376.1;
Cgl2793,Q8NLZ3,Q8NLZ3_CORGL,Predicted amidohydrolase,Cgl2793,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025),NP_601985.1;WP_011015383.1;
Cgl2796,Q8NLZ0,Q8NLZ0_CORGL,NAD-dependent aldehyde dehydrogenases (EC 1.2.1.3),Cgl2796,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025),NP_601988.2;WP_011015386.1;
Cgl2798,Q8NLY8,DNAJ2_CORGL,Chaperone protein DnaJ 2,dnaJ2 Cgl2798 cg3098,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025),NP_601990.1;WP_011015388.1;
Cgl2799,Q6M259,GRPE_CORGL,Protein GrpE (HSP-70 cofactor),grpE Cgl2799 cg3099,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025),NP_601991.1;WP_011015389.1;
Cgl2800,Q8NLY6,DNAK_CORGL,Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70),dnaK Cgl2800 cg3100,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025),NP_601992.1;WP_011015390.1;
Cgl2802,Q8NLY4,Q8NLY4_CORGL,Nucleoside phosphorylase (EC 3.2.2.16) (EC 3.2.2.9),Cgl2802,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025),NP_601994.1;
Cgl2807,Q8NLX9,Q8NLX9_CORGL,Zn-dependent alcohol dehydrogenases (EC 1.1.1.1),Cgl2807,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025),NP_601999.1;WP_011015397.1;
Cgl2814,Q8NLX2,Q8NLX2_CORGL,ATP-sulfurylase large subunit (EC 2.7.7.4) (Sulfate adenylate transferase) (Sulfate adenylyltransferase subunit 1),Cgl2814,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025),NP_602005.1;WP_003862775.1;
Cgl2815,Q8NLX1,Q8NLX1_CORGL,ATP-sulfurylase small subunit (EC 2.7.7.4) (Sulfate adenylate transferase) (Sulfate adenylyltransferase subunit 2),Cgl2815,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025),NP_602006.1;WP_011015403.1;
Cgl2816,Q8NLX0,Q8NLX0_CORGL,3'-phosphoadenosine 5'-phosphosulfate sulfotransferase (PAPS reductase)/FAD synthetase and related enzymes (EC 1.8.4.8),Cgl2816,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025),NP_602007.2;
Cgl2817,Q8NLW9,Q8NLW9_CORGL,Assimilatory sulfite reductase (ferredoxin) (EC 1.8.7.1),Cgl2817,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025),NP_602008.1;WP_011015405.1;
Cgl2818,Q8NLW8,Q8NLW8_CORGL,NADPH-dependent glutamate synthase beta chain and related oxidoreductases (EC 1.18.1.2),Cgl2818,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025),NP_602009.1;WP_011015406.1;
Cgl2829,Q8NLV7,Q8NLV7_CORGL,Acetylornithine deacetylase/Succinyl-diaminopimelate desuccinylase and related deacylases (EC 3.5.1.18),Cgl2829,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025),NP_602020.1;WP_011015415.1;
Cgl2835,Q8NLV1,Q8NLV1_CORGL,Inosine-uridine nucleoside N-ribohydrolase (EC 3.2.2.1),Cgl2835,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025),NP_602026.1;WP_011015421.1;
Cgl2838,Q8NLU8,Q8NLU8_CORGL,Nitric oxide dioxygenase (EC 1.14.12.17),Cgl2838,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025),NP_602030.1;WP_011015425.1;
